ID,MatchID,EventID,Date,Characters,Matchup
5699,884,97,2014-03-29T00:00:00,,
5699,885,97,2014-03-29T00:00:00,,
1047,886,97,2014-03-29T00:00:00,,
2007,887,97,2014-03-29T00:00:00,Marth,Marth;CaptainFalcon
1047,888,97,2014-03-29T00:00:00,Falco,Falco;Sheik
1079,889,97,2014-03-29T00:00:00,,
1051,890,97,2014-03-29T00:00:00,CaptainFalcon,CaptainFalcon;Marth
2007,891,97,2014-03-29T00:00:00,Marth,
1097,892,97,2014-03-29T00:00:00,,
1084,893,97,2014-03-29T00:00:00,Marth,
1169,894,97,2014-03-29T00:00:00,Marth,Marth;Marth
1083,895,97,2014-03-29T00:00:00,Yoshi,
1097,896,97,2014-03-29T00:00:00,,
1081,897,97,2014-03-29T00:00:00,,
1056,899,97,2014-03-29T00:00:00,,
1054,900,97,2014-03-29T00:00:00,Marth,
1169,901,97,2014-03-29T00:00:00,Marth,Marth;Falco
1082,902,97,2014-03-29T00:00:00,Marth,Marth;Marth
1056,903,97,2014-03-29T00:00:00,Luigi,
1049,904,97,2014-03-29T00:00:00,,
1048,905,97,2014-03-29T00:00:00,,
5699,906,97,2014-03-29T00:00:00,,
1049,907,97,2014-03-29T00:00:00,ZZFox,Fox;Marth
1078,908,97,2014-03-29T00:00:00,ZZFox,Fox;Falco
1048,909,97,2014-03-29T00:00:00,,
1051,910,97,2014-03-29T00:00:00,CaptainFalcon,CaptainFalcon;Marth
5699,911,97,2014-03-29T00:00:00,,
1049,912,97,2014-03-29T00:00:00,,
2007,913,97,2014-03-29T00:00:00,Marth,Marth;Sheik
1047,914,97,2014-03-29T00:00:00,Falco,Falco;Marth
1078,915,97,2014-03-29T00:00:00,ZZFox,
1079,916,97,2014-03-29T00:00:00,,
1048,917,97,2014-03-29T00:00:00,,
1084,918,97,2014-03-29T00:00:00,Marth,Marth;Sheik
1167,919,97,2014-03-29T00:00:00,,
1076,921,97,2014-03-29T00:00:00,Sheik,
2007,922,97,2014-03-29T00:00:00,Marth,Marth;Falco
1082,923,97,2014-03-29T00:00:00,Marth,
1083,924,97,2014-03-29T00:00:00,Yoshi,
1054,925,97,2014-03-29T00:00:00,Marth,Marth;Marth
1069,947,102,2014-04-05T00:00:00,,
1068,948,102,2014-04-05T00:00:00,,
1068,949,102,2014-04-05T00:00:00,,
1155,950,102,2014-04-05T00:00:00,,
1155,951,102,2014-04-05T00:00:00,ZZFox,Fox;Fox
1071,952,102,2014-04-05T00:00:00,,
1073,953,102,2014-04-05T00:00:00,ZZFox,Fox;Sheik
1040,954,102,2014-04-05T00:00:00,Falco,Falco;Jigglypuff
1063,955,102,2014-04-05T00:00:00,Sheik,
1073,956,102,2014-04-05T00:00:00,,
1040,957,102,2014-04-05T00:00:00,Falco,Falco;Peach
3409,958,102,2014-04-05T00:00:00,,
1063,959,102,2014-04-05T00:00:00,Sheik,
1073,960,102,2014-04-05T00:00:00,,
1371,961,102,2014-04-05T00:00:00,,
1371,967,102,2014-04-05T00:00:00,,
1282,969,102,2014-04-05T00:00:00,,
1088,974,102,2014-04-05T00:00:00,,
1282,975,102,2014-04-05T00:00:00,,
1069,976,102,2014-04-05T00:00:00,,
1068,977,102,2014-04-05T00:00:00,,
1069,978,102,2014-04-05T00:00:00,,
